name,manufacturer,year,age,kilometerage,engine,transmission,price
Volkswagen Transporter,VOLKSWAGEN,2016,9,90605.842,Diesel,Manual,34995
Volkswagen Passat,VOLKSWAGEN,2024,1,6224.92712,Hybrid,Automatic,34995
Ford Transit,FORD,2024,1,8968.85182,Diesel,Automatic,34995
Bmw M4,BMW,2020,5,46670.86,Petrol,Automatic,34995
Mercedes-Benz C Class,MERCEDES-BENZ,2023,2,41842.84,Hybrid,Automatic,34995
Volkswagen Golf,VOLKSWAGEN,2023,2,12874.72,Petrol,Automatic,34995
Toyota C-Hr,TOYOTA,2024,1,28.96812,Hybrid,Automatic,34995
Land Rover Defender,LAND ROVER,2007,18,252666.38,Diesel,Manual,34995
Audi Tt S,AUDI,2023,2,9897.441,Petrol,Semiautomatic,34995
Kia Ev6,KIA,2024,1,4008.86594,Electric,Automatic,34995
Audi Q7,AUDI,2021,4,162124.9116,Diesel,Automatic,34995
Ford Ranger,FORD,2023,2,26262.81946,Diesel,Automatic,34995
Kia Sportage,KIA,2023,2,14237.83098,Hybrid,Automatic,34995
Volkswagen Transporter,VOLKSWAGEN,2022,3,43579.31786,Diesel,Automatic,34995
Ford Transit,FORD,2021,4,29180.55288,Diesel,Manual,34995
Mercedes-Benz Sprinter,MERCEDES-BENZ,2021,4,128863.07248,Diesel,Manual,34995
Honda Hr-V,HONDA,2024,1,1684.97898,Hybrid,Automatic,34995
Volvo Xc40,VOLVO,2024,1,80.467,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,1464.4994,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,1855.56902,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,4520.63606,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,1733.25918,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,2871.06256,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,3342.59918,Hybrid,Semiautomatic,34995
Mercedes-Benz C Class,MERCEDES-BENZ,2018,7,27358.78,Petrol,Automatic,34995
Volvo Xc40,VOLVO,2024,1,2076.0486,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,737.07772,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,442.5685,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,1734.86852,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,4119.9104,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,2478.3836,Hybrid,Semiautomatic,34995
Bmw X4,BMW,2019,6,90444.908,Petrol,Automatic,34995
Bmw M3,BMW,2005,20,152404.498,Petrol,Automatic,34995
Ford Ranger,FORD,2023,2,32991.47,Diesel,Automatic,34995
Land Rover Range Rover Sport,LAND ROVER,2020,5,79662.33,Petrol,Automatic,34995
Volvo Xc40,VOLVO,2024,1,819.15406,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,2935.43616,Hybrid,Semiautomatic,34995
Volvo Xc40,VOLVO,2024,1,1424.2659,Hybrid,Semiautomatic,34995
Toyota Alphard,TOYOTA,2016,9,105413.37934,Petrol,Automatic,34995
Fiat Ducato,FIAT,2011,14,61917.74716,Diesel,Manual,34995
Volkswagen Transporter,VOLKSWAGEN,2021,4,46670.86,Diesel,Semiautomatic,34995
Kia Sportage,KIA,2024,1,10068.03104,Hybrid,Automatic,34995
Kia Sportage,KIA,2024,1,8164.18182,Hybrid,Automatic,34995
Kia Sportage,KIA,2023,2,9656.039999999999,Hybrid,Automatic,34995
Volkswagen Transporter,VOLKSWAGEN,2018,7,155945.046,Diesel,Automatic,34995
Bmw 3 Series Touring,BMW,2022,3,16365.37846,Hybrid,Semiautomatic,34995
Tesla Model Y,TESLA,2022,3,20116.75,Electric,Automatic,34995
Skoda Karoq,SKODA,2024,1,3027.16854,Petrol,Automatic,34995
Kia Sorento,KIA,2021,4,22245.90682,Hybrid,Automatic,34995
Kia Sportage,KIA,2024,1,12589.86682,Hybrid,Automatic,34995
Volkswagen Arteon Shooting Brake,VOLKSWAGEN,2024,1,5962.6047,Diesel,Semiautomatic,34995
Volvo Xc90,VOLVO,2020,5,73593.50886,Hybrid,Automatic,34995
Honda Zr-V,HONDA,2024,1,7906.68742,Hybrid,Automatic,34995
Skoda Kodiaq,SKODA,2024,1,1115.27262,Hybrid,Automatic,34995
Volkswagen Transporter,VOLKSWAGEN,2016,9,52076.63306,Diesel,Manual,34995
Skoda Kodiaq,SKODA,2024,1,2624.83354,Hybrid,Automatic,34995
Hyundai Kona,HYUNDAI,2024,1,2734.26866,Electric,Automatic,34995
Volkswagen Golf,VOLKSWAGEN,2022,3,28968.12,Petrol,Semiautomatic,34995
Land Rover Defender 90,LAND ROVER,2016,9,43452.18,Diesel,Manual,34995
Audi Q5,AUDI,2022,3,34781.05608,Petrol,Semiautomatic,34995
Audi A4 Avant,AUDI,2024,1,3295.92832,Petrol,Semiautomatic,34995
Volkswagen Tiguan,VOLKSWAGEN,2024,1,9387.28022,Hybrid,Semiautomatic,34995
Land Rover Discovery Sport,LAND ROVER,2023,2,35405.48,Hybrid,Automatic,34997
Audi Q5 Sportback,AUDI,2022,3,36015.41986,Petrol,Automatic,34997
Audi Q3,AUDI,2024,1,3242.8201,Petrol,Semiautomatic,34998
Porsche 718 Boxster,PORSCHE,2019,6,47475.53,Petrol,Automatic,34999
Tesla Model Y,TESLA,2023,2,37014.82,Electric,Automatic,34999
Ford Ranger,FORD,2023,2,23330.60198,Diesel,Automatic,34999
Volkswagen Id.3,VOLKSWAGEN,2024,1,1609.34,Electric,Automatic,34999
Land Rover Range Rover Evoque,LAND ROVER,2022,3,15493.116179999999,Hybrid,Automatic,34999
Land Rover Discovery,LAND ROVER,2020,5,70650.026,Diesel,Automatic,34999
Volvo Xc40,VOLVO,2024,1,1609.34,Hybrid,Semiautomatic,34999
Ford Mustang Mach-E,FORD,2023,2,28961.68264,Electric,Automatic,34999
Ford Mustang Mach-E,FORD,2023,2,31945.399,Electric,Automatic,34999
Mazda Cx-60,MAZDA,2023,2,21109.71278,Hybrid,Automatic,34999
Land Rover Discovery Sport,LAND ROVER,2022,3,27965.50118,Diesel,Automatic,34999
Hyundai Tucson,HYUNDAI,2024,1,6759.228,Hybrid,Automatic,34999
Lexus Es,LEXUS,2023,2,21314.09896,Hybrid,Automatic,34999
Mercedes-Benz E-Class Coupe,MERCEDES-BENZ,2022,3,64373.6,Diesel,Semiautomatic,34999
Ford Mustang Mach-E,FORD,2023,2,38461.61666,Electric,Automatic,34999
Ford Mustang Mach-E,FORD,2023,2,20119.968679999998,Electric,Automatic,34999
Kia Ev6,KIA,2023,2,20874.74914,Electric,Automatic,34999
Vauxhall Vivaro,VAUXHALL,2022,3,21819.43172,Diesel,Manual,34999
Kia Sportage,KIA,2024,1,7708.7386,Hybrid,Automatic,34999
Volkswagen Transporter T30 Swb Diese,VOLKSWAGEN,2023,2,13709.96746,Diesel,Automatic,34999
Volkswagen Transporter T28 Swb Diese,VOLKSWAGEN,2024,1,2238.59194,Diesel,Manual,34999
Volkswagen Transporter T28 Swb Diese,VOLKSWAGEN,2024,1,2689.20714,Diesel,Manual,34999
Land Rover Range Rover,LAND ROVER,2018,7,102997.76,Diesel,Automatic,34999
Mercedes S Class,MERCEDES,2018,7,98169.74,Diesel,Automatic,34999
Hyundai Santa Fe,HYUNDAI,2023,2,21434.79946,Hybrid,Semiautomatic,34999
Land Rover Range Rover,LAND ROVER,2017,8,80467.0,Diesel,Automatic,34999
Mercedes-Benz Glb,MERCEDES-BENZ,2024,1,4564.08824,Diesel,Semiautomatic,34999
Volkswagen Id.5,VOLKSWAGEN,2023,2,16.0934,Electric,Automatic,34999
Land Rover Range Rover Velar,LAND ROVER,2021,4,56957.76128,Diesel,Automatic,34999
Mini Countryman,MINI,2024,1,11194.56904,Hybrid,Semiautomatic,34999
Bmw 1 Series,BMW,2024,1,9419.46702,Petrol,Semiautomatic,34999
Bmw 3 Series Touring,BMW,2021,4,67592.28,Diesel,Semiautomatic,34999
Tesla Model X,TESLA,2020,5,117481.81999999999,Electric,Automatic,34999
Renault Austral,RENAULT,2024,1,3469.73704,Hybrid,Semiautomatic,34999
Skoda Kodiaq Vrs,SKODA,2022,3,18077.71622,Petrol,Automatic,34999
Skoda Karoq,SKODA,2024,1,8046.7,Petrol,Automatic,34999
Volvo Xc40,VOLVO,2024,1,4828.0199999999995,Hybrid,Semiautomatic,34999
Volvo Xc40,VOLVO,2024,1,7166.39102,Hybrid,Semiautomatic,34999
Volvo S60,VOLVO,2023,2,10869.48236,Hybrid,Automatic,34999
Bmw X3,BMW,2022,3,25924.85806,Diesel,Semiautomatic,34999
Bmw M4,BMW,2016,9,86115.7834,Petrol,Semiautomatic,34999
Bmw 3 Series Touring,BMW,2023,2,12581.82012,Diesel,Semiautomatic,34999
Audi A7,AUDI,2022,3,33723.7197,Diesel,Semiautomatic,34999
Audi Q3,AUDI,2021,4,29669.79224,Petrol,Semiautomatic,34999
Volkswagen Id.5,VOLKSWAGEN,2024,1,12070.05,Electric,Automatic,34999
Porsche Cayenne,PORSCHE,2016,9,118133.6027,Petrol,Automatic,34999
Ford Kuga,FORD,2024,1,3218.68,Hybrid,Automatic,34999
Nissan Qashqai,NISSAN,2024,1,8046.7,Hybrid,Semiautomatic,34999
Land Rover Discovery,LAND ROVER,2017,8,88513.7,Diesel,Automatic,34999
Volkswagen Golf,VOLKSWAGEN,2024,1,24.1401,Hybrid,Semiautomatic,34999
Audi A4,AUDI,2024,1,2903.24936,Petrol,Semiautomatic,35000
Audi Q3,AUDI,2021,4,47784.52328,Diesel,Semiautomatic,35000
Land Rover Range Rover Evoque,LAND ROVER,2023,2,17205.45394,Plug_in_hybrid,Automatic,35000
Land Rover Range Rover Sport,LAND ROVER,2020,5,81271.67,Petrol,Automatic,35000
Audi Q3,AUDI,2024,1,6601.51268,Hybrid,Semiautomatic,35000
Audi A3,AUDI,2024,1,2864.6252,Diesel,Semiautomatic,35000
Audi Q3,AUDI,2024,1,2755.19008,Petrol,Semiautomatic,35000
Toyota Land Cruiser,TOYOTA,2016,9,107726.00092,Diesel,Automatic,35000
Jaguar E-Pace,JAGUAR,2023,2,13840.324,Diesel,Automatic,35000
Audi Rs5,AUDI,2017,8,30577.46,Petrol,Automatic,35000
Land Rover Range Rover,LAND ROVER,2018,7,80467.0,Plug_in_hybrid,Automatic,35000
Porsche Boxster,PORSCHE,2017,8,115618.20428,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,4692.83544,Diesel,Semiautomatic,35000
Audi A3,AUDI,2024,1,2885.54662,Hybrid,Semiautomatic,35000
Audi Q2,AUDI,2024,1,1287.472,Petrol,Semiautomatic,35000
Audi A4,AUDI,2024,1,4828.0199999999995,Petrol,Semiautomatic,35000
Audi Q5,AUDI,2021,4,45285.21826,Hybrid,Semiautomatic,35000
Audi Q5,AUDI,2021,4,18325.55458,Petrol,Semiautomatic,35000
Land Rover Defender,LAND ROVER,2001,24,160129.33,Diesel,Manual,35000
Mercedes-Benz V-Class,MERCEDES-BENZ,2018,7,131718.04164,Diesel,Automatic,35000
Toyota Hilux,TOYOTA,2021,4,71342.0422,Diesel,Manual,35000
Land Rover Range Rover Evoque,LAND ROVER,2023,2,39098.9153,Hybrid,Automatic,35000
Audi Q5,AUDI,2021,4,55828.0046,Hybrid,Semiautomatic,35000
Nissan X-Trail,NISSAN,2024,1,8046.7,Hybrid,Semiautomatic,35000
Jaguar F-Type,JAGUAR,2015,10,59545.58,Petrol,Automatic,35000
Volkswagen Transporter,VOLKSWAGEN,2016,9,61154.92,Diesel,Manual,35000
Bmw M4,BMW,2020,5,27817.4419,Petrol,Semiautomatic,35000
Kia Sportage,KIA,2024,1,8634.1091,Hybrid,Automatic,35000
Skoda Kodiaq,SKODA,2024,1,6226.53646,Hybrid,Automatic,35000
Skoda Karoq,SKODA,2024,1,16.0934,Diesel,Automatic,35000
Ford Transit,FORD,2024,1,6249.06722,Diesel,Automatic,35000
Ford Transit,FORD,2024,1,2737.48734,Diesel,Automatic,35000
Ford Transit,FORD,2024,1,12512.6185,Diesel,Automatic,35000
Ford Transit,FORD,2024,1,6033.41566,Diesel,Automatic,35000
Ford Transit,FORD,2024,1,9141.0512,Diesel,Automatic,35000
Audi A4,AUDI,2024,1,14728.67968,Diesel,Semiautomatic,35000
Audi Q2,AUDI,2024,1,7650.80236,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,4828.0199999999995,Hybrid,Semiautomatic,35000
Audi A3,AUDI,2024,1,3463.29968,Hybrid,Semiautomatic,35000
Audi A3,AUDI,2024,1,5069.421,Hybrid,Semiautomatic,35000
Audi Q3,AUDI,2024,1,5589.23782,Petrol,Semiautomatic,35000
Audi Q3,AUDI,2023,2,8292.92902,Hybrid,Semiautomatic,35000
Audi Tt S,AUDI,2021,4,38109.1712,Petrol,Semiautomatic,35000
Toyota C-Hr Hatchback,TOYOTA,2024,1,4931.01776,Hybrid,Automatic,35000
Skoda Kodiaq,SKODA,2024,1,5915.93384,Petrol,Automatic,35000
Audi A3 Saloon,AUDI,2024,1,9170.01932,Petrol,Automatic,35000
Audi A3,AUDI,2024,1,9656.039999999999,Petrol,Semiautomatic,35000
Audi Q2,AUDI,2024,1,4828.0199999999995,Petrol,Manual,35000
Audi Q3,AUDI,2023,2,11265.38,Hybrid,Semiautomatic,35000
Audi Q2,AUDI,2024,1,1609.34,Petrol,Semiautomatic,35000
Volkswagen Id.4 Estate,VOLKSWAGEN,2023,2,5935.24592,Electric,Automatic,35000
Audi A3,AUDI,2024,1,9630.29056,Hybrid,Semiautomatic,35000
Audi Q4,AUDI,2024,1,6437.36,Electric,Automatic,35000
Audi Q2,AUDI,2024,1,9656.039999999999,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,1609.34,Diesel,Semiautomatic,35000
Audi Q5 Sportback,AUDI,2022,3,60651.196579999996,Diesel,Semiautomatic,35000
Audi Q3,AUDI,2024,1,1609.34,Petrol,Manual,35000
Aston Martin Db9,ASTON,2006,19,61476.788,Petrol,Automatic,35000
Toyota C-Hr,TOYOTA,2024,1,9656.039999999999,Plug_in_hybrid,Automatic,35000
Volkswagen Tiguan,VOLKSWAGEN,2024,1,6437.36,Petrol,Automatic,35000
Volvo Xc40,VOLVO,2024,1,15179.29488,Hybrid,Automatic,35000
Kia Sportage,KIA,2024,1,1831.42892,Petrol,Automatic,35000
Kia Sorento,KIA,2021,4,22281.3123,Petrol,Automatic,35000
Audi Q3,AUDI,2024,1,8045.09066,Hybrid,Semiautomatic,35000
Honda E Ny1,HONDA,2024,1,6812.33622,Electric,Automatic,35000
Audi A3,AUDI,2024,1,9897.441,Hybrid,Semiautomatic,35000
Audi Q3,AUDI,2024,1,3846.3226,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,16.0934,Diesel,Semiautomatic,35000
Audi Q3,AUDI,2024,1,16.0934,Petrol,Manual,35000
Audi A3,AUDI,2024,1,16.0934,Hybrid,Semiautomatic,35000
Audi A4,AUDI,2024,1,16.0934,Petrol,Semiautomatic,35000
Audi Q3,AUDI,2021,4,40519.96252,Petrol,Semiautomatic,35000
Audi Q5 Sportback,AUDI,2021,4,23193.80808,Petrol,Semiautomatic,35000
Jeep Wrangler,JEEP,2020,5,32920.65904,Petrol,Automatic,35000
Audi A4,AUDI,2024,1,4020.13132,Diesel,Semiautomatic,35000
Audi A3,AUDI,2024,1,3218.68,Hybrid,Semiautomatic,35000
Audi Q5,AUDI,2023,2,13254.52424,Diesel,Semiautomatic,35000
Audi Q5,AUDI,2022,3,75801.52334,Diesel,Semiautomatic,35000
Audi A3,AUDI,2024,1,8851.37,Hybrid,Semiautomatic,35000
Audi Q2,AUDI,2024,1,6437.36,Petrol,Semiautomatic,35000
Audi Q2,AUDI,2024,1,12472.385,Petrol,Semiautomatic,35000
Audi Q2,AUDI,2024,1,8046.7,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,6437.36,Petrol,Semiautomatic,35000
Audi Q5,AUDI,2022,3,25379.2918,Petrol,Semiautomatic,35000
Audi A4,AUDI,2024,1,8046.7,Diesel,Semiautomatic,35000
Audi Q5,AUDI,2023,2,29085.60182,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,6437.36,Diesel,Semiautomatic,35000
Audi Q3,AUDI,2024,1,15876.1391,Diesel,Semiautomatic,35000
Audi Q5,AUDI,2022,3,57298.94136,Diesel,Semiautomatic,35000
Audi A4,AUDI,2024,1,8046.7,Petrol,Semiautomatic,35000
Audi A3,AUDI,2024,1,1609.34,Diesel,Semiautomatic,35000
Jaguar F-Pace,JAGUAR,2021,4,56595.65978,Diesel,Automatic,35000
Audi A3,AUDI,2024,1,4731.4596,Diesel,Semiautomatic,35000
Audi A3,AUDI,2020,5,49728.606,Petrol,Semiautomatic,35000
Audi A4 Avant,AUDI,2024,1,9656.039999999999,Petrol,Semiautomatic,35000
Audi S3,AUDI,2023,2,3526.06394,Petrol,Semiautomatic,35000
Audi Q3,AUDI,2024,1,5703.50096,Petrol,Semiautomatic,35000
Maserati Levante,MASERATI,2021,4,27759.50566,Petrol,Automatic,35000
Land Rover Range Rover Sport,LAND ROVER,2018,7,100234.52322,Diesel,Automatic,35000
Cupra Formentor,CUPRA,2024,1,6273.2073199999995,Hybrid,Semiautomatic,35000
Bmw 1 Series,BMW,2022,3,13120.94902,Petrol,Semiautomatic,35000
Mercedes-Benz Gle,MERCEDES-BENZ,2020,5,125882.5748,Diesel,Semiautomatic,35000
Bmw X4,BMW,2021,4,27172.096559999998,Hybrid,Semiautomatic,35000
Nissan X-Trail,NISSAN,2024,1,4047.4901,Hybrid,Semiautomatic,35006
Audi Q3,AUDI,2024,1,2835.65708,Petrol,Semiautomatic,35009
Toyota Rav4,TOYOTA,2023,2,12111.89284,Hybrid,Automatic,35021
Audi Q5 Sportback,AUDI,2023,2,34232.27114,Petrol,Semiautomatic,35030
Audi Q3,AUDI,2024,1,9081.50562,Petrol,Semiautomatic,35032
Mercedes-Benz Eqc,MERCEDES-BENZ,2022,3,52408.1571,Electric,Automatic,35040
Nissan Qashqai,NISSAN,2024,1,7242.03,Hybrid,Semiautomatic,35040
Mercedes-Benz V-Class,MERCEDES-BENZ,2016,9,80467.0,Diesel,Automatic,35050
Hyundai Santa Fe,HYUNDAI,2024,1,12197.18786,Hybrid,Semiautomatic,35050
Volvo Xc60,VOLVO,2024,1,20226.18512,Hybrid,Semiautomatic,35070
Bmw X1,BMW,2022,3,37212.76882,Diesel,Semiautomatic,35079
Audi A6,AUDI,2024,1,8000.02914,Petrol,Semiautomatic,35080
Land Rover Range Rover Evoque,LAND ROVER,2023,2,27680.648,Plug_in_hybrid,Automatic,35090
Audi A5,AUDI,2024,1,14160.58266,Petrol,Semiautomatic,35090
Volkswagen Arteon,VOLKSWAGEN,2024,1,13914.35364,Hybrid,Semiautomatic,35092
Audi Q4,AUDI,2024,1,12610.78824,Electric,Automatic,35095
Mercedes-Benz Cla,MERCEDES-BENZ,2024,1,4181.06532,Hybrid,Semiautomatic,35100
Land Rover Range Rover Evoque,LAND ROVER,2023,2,44744.48002,Hybrid,Automatic,35100
Bmw 3 Series Touring,BMW,2021,4,10822.8115,Hybrid,Semiautomatic,35100
Audi Q5,AUDI,2022,3,33633.59666,Petrol,Automatic,35100
Kia Sportage,KIA,2024,1,18946.75982,Petrol,Automatic,35100
Ford Mustang,FORD,2020,5,23375.6635,Petrol,Automatic,35101
Kia Sportage,KIA,2023,2,5679.36086,Hybrid,Automatic,35107
Bmw 3 Series,BMW,2024,1,17689.865279999998,Petrol,Automatic,35111
Audi Q5,AUDI,2022,3,15773.14134,Petrol,Semiautomatic,35128
Skoda Superb,SKODA,2024,1,5632.69,Hybrid,Semiautomatic,35138
Mercedes-Benz Eqb,MERCEDES-BENZ,2024,1,4407.98226,Electric,Automatic,35139
Land Rover Range Rover Sport,LAND ROVER,2020,5,76039.70566,Hybrid,Semiautomatic,35140
Audi S3,AUDI,2023,2,8548.81408,Petrol,Semiautomatic,35140
Audi Q5 Sportback,AUDI,2022,3,30971.7483,Diesel,Semiautomatic,35150
Audi Q3,AUDI,2023,2,32186.8,Petrol,Semiautomatic,35150
Volkswagen Transporter,VOLKSWAGEN,2024,1,11458.5008,Diesel,Manual,35150
Bmw 3 Series,BMW,2024,1,6722.21318,Hybrid,Automatic,35150
Audi S3,AUDI,2023,2,13029.21664,Petrol,Semiautomatic,35150
Land Rover Range Rover Evoque,LAND ROVER,2022,3,15893.84184,Diesel,Automatic,35150
Audi Q5 Sportback,AUDI,2021,4,14685.227499999999,Petrol,Semiautomatic,35152
Volkswagen Transporter,VOLKSWAGEN,2024,1,32.1868,Diesel,Manual,35154
Volkswagen Transporter,VOLKSWAGEN,2024,1,19590.49582,Diesel,Manual,35158
Toyota Rav4,TOYOTA,2022,3,24367.01694,Hybrid,Automatic,35162
Honda Cr-V,HONDA,2023,2,17702.74,Hybrid,Automatic,35165
Audi Q3,AUDI,2024,1,9656.039999999999,Petrol,Semiautomatic,35167
Jaguar Xe,JAGUAR,2024,1,11350.67502,Diesel,Automatic,35168
Audi A5 Sportback,AUDI,2024,1,3186.4932,Diesel,Semiautomatic,35170
Volkswagen Tiguan,VOLKSWAGEN,2024,1,6144.46012,Petrol,Automatic,35172
Honda Hr-V,HONDA,2024,1,1033.19628,Hybrid,Automatic,35172
Land Rover Range Rover Evoque,LAND ROVER,2022,3,4676.74204,Hybrid,Automatic,35180
Audi Q5,AUDI,2021,4,45911.25152,Hybrid,Automatic,35190
Skoda Kodiaq,SKODA,2023,2,20599.552,Petrol,Automatic,35190
Audi S4,AUDI,2020,5,44834.60306,Diesel,Semiautomatic,35190
Land Rover Discovery Sport,LAND ROVER,2023,2,35535.83654,Diesel,Automatic,35190
Audi Q3,AUDI,2024,1,4192.3307,Petrol,Semiautomatic,35193
Hyundai Tucson,HYUNDAI,2023,2,25440.44672,Hybrid,Semiautomatic,35197
Mercedes-Benz Glb,MERCEDES-BENZ,2023,2,37978.81466,Diesel,Semiautomatic,35199
Volkswagen Transporter T30 Swb Diese,VOLKSWAGEN,2023,2,6488.85888,Diesel,Automatic,35199
Volvo Xc90,VOLVO,2023,2,59016.10714,Hybrid,Semiautomatic,35199
Volvo Xc90,VOLVO,2023,2,56362.30548,Hybrid,Semiautomatic,35199
Kia Sportage,KIA,2023,2,11667.715,Hybrid,Automatic,35199
Volvo Xc90,VOLVO,2020,5,51642.11126,Hybrid,Automatic,35200
Audi A5 Sportback,AUDI,2024,1,3756.19956,Petrol,Semiautomatic,35200
Kia Sportage,KIA,2023,2,9092.771,Hybrid,Automatic,35200
Skoda Kodiaq,SKODA,2024,1,804.67,Hybrid,Automatic,35210
Audi A5 Sportback,AUDI,2024,1,4525.46408,Petrol,Semiautomatic,35210
Toyota Rav4,TOYOTA,2023,2,11936.47478,Hybrid,Automatic,35210
Audi A5 Sportback,AUDI,2022,3,30929.905459999998,Diesel,Semiautomatic,35210
Volvo Xc60,VOLVO,2020,5,5632.69,Petrol,Semiautomatic,35210
Toyota Rav4,TOYOTA,2023,2,30204.09312,Hybrid,Automatic,35213
Hyundai Ioniq 6,HYUNDAI,2024,1,21241.67866,Electric,Automatic,35215
Volkswagen Transporter,VOLKSWAGEN,2024,1,11928.42808,Diesel,Manual,35216
Audi Q5 Sportback,AUDI,2022,3,17445.2456,Petrol,Semiautomatic,35217
Audi S3,AUDI,2023,2,9871.69156,Petrol,Semiautomatic,35220
Land Rover Range Rover Evoque,LAND ROVER,2022,3,23366.00746,Hybrid,Automatic,35220
Land Rover Range Rover Sport,LAND ROVER,2019,6,50919.5176,Plug_in_hybrid,Automatic,35225
Peugeot 508,PEUGEOT,2024,1,6830.03896,Hybrid,Automatic,35225
Lexus Lbx,LEXUS,2024,1,3241.21076,Hybrid,Automatic,35230
Jaguar I-Pace,JAGUAR,2022,3,14002.86734,Electric,Automatic,35230
Hyundai Tucson,HYUNDAI,2024,1,16.0934,Hybrid,Automatic,35238
Volvo Xc90,VOLVO,2021,4,78910.76822,Diesel,Semiautomatic,35240
Jaguar Xe,JAGUAR,2024,1,15462.53872,Diesel,Automatic,35241
Renault Master,RENAULT,2024,1,402.335,Diesel,Manual,35245
Bmw Ix1,BMW,2023,2,18024.608,Electric,Automatic,35249
Jaguar I-Pace,JAGUAR,2023,2,31221.196,Electric,Automatic,35250
Bmw 3 Series,BMW,2024,1,13586.048279999999,Plug_in_hybrid,Automatic,35250
Land Rover Range Rover Evoque,LAND ROVER,2023,2,22685.25664,Diesel,Automatic,35250
Kia Sportage,KIA,2024,1,5404.16372,Hybrid,Automatic,35250
Mercedes-Benz E Class,MERCEDES-BENZ,2021,4,24078.94508,Diesel,Automatic,35250
Mercedes-Benz Gla,MERCEDES-BENZ,2024,1,11049.72844,Diesel,Semiautomatic,35250
Volkswagen Tiguan,VOLKSWAGEN,2024,1,5484.63072,Hybrid,Semiautomatic,35250
Ford Ranger,FORD,2023,2,22810.78516,Diesel,Automatic,35250
Bmw 2 Series Active Tourer,BMW,2024,1,3456.86232,Hybrid,Semiautomatic,35250
Bmw X3,BMW,2021,4,53879.09386,Diesel,Semiautomatic,35250
Audi S3,AUDI,2023,2,22865.50272,Petrol,Semiautomatic,35254
Audi A7,AUDI,2022,3,29898.31852,Petrol,Automatic,35259
Mercedes-Benz Glc,MERCEDES-BENZ,2021,4,39255.02128,Diesel,Semiautomatic,35259
Volvo Ex30,VOLVO,2024,1,9145.87922,Electric,Automatic,35260
Mercedes-Benz Eqc,MERCEDES-BENZ,2022,3,23966.29128,Electric,Automatic,35261
Skoda Kodiaq,SKODA,2023,2,14255.53372,Petrol,Automatic,35262
Audi Q3,AUDI,2024,1,8045.09066,Petrol,Semiautomatic,35263
Toyota Rav4,TOYOTA,2023,2,16571.37398,Hybrid,Automatic,35267
Toyota Rav4,TOYOTA,2023,2,12940.70294,Hybrid,Automatic,35268
Volvo Xc40,VOLVO,2024,1,11656.44962,Hybrid,Semiautomatic,35270
Audi Q3,AUDI,2022,3,15114.92128,Diesel,Semiautomatic,35270
Audi S3,AUDI,2023,2,11321.7069,Petrol,Semiautomatic,35270
Audi S3,AUDI,2024,1,6348.8463,Petrol,Semiautomatic,35270
Audi Q5,AUDI,2023,2,17258.56216,Diesel,Semiautomatic,35271
Volkswagen Transporter,VOLKSWAGEN,2024,1,16091.79066,Diesel,Manual,35275
Mercedes-Benz Gla,MERCEDES-BENZ,2024,1,14609.58852,Diesel,Semiautomatic,35280
Lexus Nx,LEXUS,2022,3,25170.0776,Hybrid,Automatic,35280
Volvo Xc90,VOLVO,2021,4,40233.5,Diesel,Semiautomatic,35283
Audi Q3,AUDI,2024,1,6437.36,Petrol,Semiautomatic,35288
Land Rover Range Rover Evoque,LAND ROVER,2023,2,11477.81288,Diesel,Automatic,35289
Audi Sq5,AUDI,2020,5,52915.0992,Diesel,Semiautomatic,35290
Volkswagen Arteon,VOLKSWAGEN,2023,2,24078.94508,Petrol,Semiautomatic,35290
Ford Mustang Mach-E,FORD,2022,3,46670.86,Electric,Automatic,35290
Audi Q3,AUDI,2024,1,3986.33518,Petrol,Semiautomatic,35290
Audi A4 Avant,AUDI,2024,1,7547.8046,Petrol,Semiautomatic,35290
Mercedes-Benz Glb,MERCEDES-BENZ,2023,2,38027.09486,Diesel,Semiautomatic,35290
Volkswagen Tiguan Estate,VOLKSWAGEN,2024,1,733.85904,Petrol,Automatic,35290
Bmw 3 Series Touring,BMW,2024,1,17725.27076,Petrol,Semiautomatic,35290
